species_id,species,superclass,class,order,family,subfamily,genus,epithet,author,common_name_br,category_iucn,endemic_br
bir_1655,Microbates collaris,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Microbates,collaris,"(Pelzeln, 1868)",chirito-de-coleira,BR,NA
bir_1656,Ramphocaenus melanurus,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Ramphocaenus,melanurus,"Vieillot, 1819",chirito,BR,NA
bir_1657,Ramphocaenus sticturus,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Ramphocaenus,sticturus,"Hellmayr, 1902",chirito-do-bambu,BR,NA
bir_1658,Polioptila innotata,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Polioptila,innotata,"(Hellmayr, 1901)",balança-rabo-de-roraima,BR,NA
bir_1659,Polioptila dumicola,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Polioptila,dumicola,"(Vieillot, 1817)",balança-rabo-de-máscara,BR,NA
bir_1660,Polioptila atricapilla,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Polioptila,atricapilla,"(Swainson, 1831)",balança-rabo-do-nordeste,"BR, En",NA
bir_1661,Polioptila plumbea,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Polioptila,plumbea,"(Gmelin, 1788)",balança-rabo-de-chapéu-preto,BR,NA
bir_1662,Polioptila parvirostris,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Polioptila,parvirostris,"Sharpe, 1885",balança-rabo-do-acre,BR,NA
bir_1663,Polioptila lactea,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Polioptila,lactea,"Sharpe, 1885",balança-rabo-leitoso,BR,NA
bir_1664,Polioptila guianensis,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Polioptila,guianensis,"Todd, 1920",balança-rabo-guianense,BR,NA
bir_1665,Polioptila paraensis,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Polioptila,paraensis,"Todd, 1937",balança-rabo-paraense,"BR, En",NA
bir_1666,Polioptila attenboroughi,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Polioptila,attenboroughi,"Whittaker, Aleixo, Whitney, Smith & Klicka, 2013",balança-rabo-do-inambari,"BR, En",NA
bir_1667,Polioptila facilis,Tetrapoda,Aves,Passeriformes,Polioptilidae,NA,Polioptila,facilis,"Zimmer, 1942",balança-rabo-do-rio-negro,BR,NA
bir_1668,Donacobius atricapilla,Tetrapoda,Aves,Passeriformes,Donacobiidae,NA,Donacobius,atricapilla,"(Linnaeus, 1766)",japacanim,BR,NA
bir_1669,Catharus aurantiirostris,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Catharus,aurantiirostris,"(Hartlaub, 1850)",sabiazinho-de-bico-laranja,BR#,NA
bir_1670,Catharus fuscescens,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Catharus,fuscescens,"(Stephens, 1817)",sabiazinho-norte-americano,VI (N),NA
bir_1671,Catharus minimus,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Catharus,minimus,"(Lafresnaye, 1848)",sabiazinho-de-cara-cinza,VI (N),NA
bir_1672,Catharus swainsoni,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Catharus,swainsoni,"(Tschudi, 1845)",sabiazinho-de-óculos,VI (N),NA
bir_1673,Cichlopsis leucogenys,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Cichlopsis,leucogenys,"Cabanis, 1851",sabiá-castanho,BR,NA
bir_1674,Turdus iliacus,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,iliacus,"Linnaeus, 1766",sabiá-ruivo,VA (E),NA
bir_1675,Turdus leucops,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,leucops,"Taczanowski, 1877",sabiá-preto,BR#,NA
bir_1676,Turdus flavipes,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,flavipes,"Vieillot, 1818",sabiá-una,BR,NA
bir_1677,Turdus leucomelas,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,leucomelas,"Vieillot, 1818",sabiá-barranco,BR,NA
bir_1678,Turdus fumigatus,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,fumigatus,"Lichtenstein, 1823",sabiá-da-mata,BR,NA
bir_1679,Turdus hauxwelli,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,hauxwelli,"Lawrence, 1869",sabiá-bicolor,BR,NA
bir_1680,Turdus rufiventris,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,rufiventris,"Vieillot, 1818",sabiá-laranjeira,BR,NA
bir_1681,Turdus nudigenis,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,nudigenis,"Lafresnaye, 1848",caraxué,BR,NA
bir_1682,Turdus sanchezorum,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,sanchezorum,"O'Neill, Lane & Naka, 2011",sabiá-da-várzea,BR,NA
bir_1683,Turdus lawrencii,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,lawrencii,"Coues, 1880",caraxué-de-bico-amarelo,BR,NA
bir_1684,Turdus murinus,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,murinus,"Salvin, 1885",caraxué-dos-tepuis,BR#,NA
bir_1685,Turdus amaurochalinus,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,amaurochalinus,"Cabanis, 1850",sabiá-poca,BR,NA
bir_1686,Turdus arthuri,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,arthuri,"Chubb, 1914",caraxué-da-campina,BR,NA
bir_1687,Turdus debilis,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,debilis,"Hellmayr, 1902",caraxué-da-várzea,BR,NA
bir_1688,Turdus olivater,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,olivater,"(Lafresnaye, 1848)",sabiá-de-cabeça-preta,BR#,NA
bir_1689,Turdus subalaris,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,subalaris,"(Seebohm, 1887)",sabiá-ferreiro,BR,NA
bir_1690,Turdus albicollis,Tetrapoda,Aves,Passeriformes,Turdidae,NA,Turdus,albicollis,"Vieillot, 1818",sabiá-coleira,BR,NA
bir_1691,Mimus gilvus,Tetrapoda,Aves,Passeriformes,Mimidae,NA,Mimus,gilvus,"(Vieillot, 1807)",sabiá-da-praia,BR,NA
bir_1692,Mimus saturninus,Tetrapoda,Aves,Passeriformes,Mimidae,NA,Mimus,saturninus,"(Lichtenstein, 1823)",sabiá-do-campo,BR,NA
bir_1693,Mimus triurus,Tetrapoda,Aves,Passeriformes,Mimidae,NA,Mimus,triurus,"(Vieillot, 1818)",calhandra-de-três-rabos,VI (S),NA
bir_1694,Sturnus vulgaris,Tetrapoda,Aves,Passeriformes,Sturnidae,NA,Sturnus,vulgaris,"Linnaeus, 1758",estorninho,"BR, In",NA
bir_1695,Estrilda astrild,Tetrapoda,Aves,Passeriformes,Estrildidae,NA,Estrilda,astrild,"(Linnaeus, 1758)",bico-de-lacre,"BR, In",NA
bir_1696,Passer domesticus,Tetrapoda,Aves,Passeriformes,Passeridae,NA,Passer,domesticus,"(Linnaeus, 1758)",pardal,"BR, In",NA
bir_1697,Anthus chii,Tetrapoda,Aves,Passeriformes,Motacillidae,NA,Anthus,chii,"Vieillot, 1818",caminheiro-zumbidor,BR,NA
bir_1698,Anthus furcatus,Tetrapoda,Aves,Passeriformes,Motacillidae,NA,Anthus,furcatus,"d'Orbigny & Lafresnaye, 1837",caminheiro-de-unha-curta,BR,NA
bir_1699,Anthus correndera,Tetrapoda,Aves,Passeriformes,Motacillidae,NA,Anthus,correndera,"Vieillot, 1818",caminheiro-de-espora,BR,NA
bir_1700,Anthus nattereri,Tetrapoda,Aves,Passeriformes,Motacillidae,NA,Anthus,nattereri,"Sclater, 1878",caminheiro-dourado,BR,NA
bir_1701,Anthus hellmayri,Tetrapoda,Aves,Passeriformes,Motacillidae,NA,Anthus,hellmayri,"Hartert, 1909",caminheiro-de-barriga-acanelada,BR,NA
bir_1702,Carduelis carduelis,Tetrapoda,Aves,Passeriformes,Fringillidae,Carduelinae,Carduelis,carduelis,"(Linnaeus, 1758)",pintassilgo-europeu,"BR, In",NA
bir_1703,Spinus yarrellii,Tetrapoda,Aves,Passeriformes,Fringillidae,Carduelinae,Spinus,yarrellii,"(Audubon, 1839)",pintassilgo-do-nordeste,BR,NA
bir_1704,Spinus magellanicus,Tetrapoda,Aves,Passeriformes,Fringillidae,Carduelinae,Spinus,magellanicus,"(Vieillot, 1805)",pintassilgo,BR,NA
bir_1705,Cyanophonia cyanocephala,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Cyanophonia,cyanocephala,"(Vieillot, 1818)",gaturamo-rei,BR,NA
bir_1706,Chlorophonia cyanea,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Chlorophonia,cyanea,"(Thunberg, 1822)",gaturamo-bandeira,BR,NA
bir_1707,Euphonia plumbea,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,plumbea,"Du Bus, 1855",gaturamo-miúdo,BR,NA
bir_1708,Euphonia chlorotica,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,chlorotica,"(Linnaeus, 1766)",fim-fim,BR,NA
bir_1709,Euphonia finschi,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,finschi,"Sclater & Salvin, 1877",gaturamo-capim,BR#,NA
bir_1710,Euphonia chrysopasta,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,chrysopasta,"Sclater & Salvin, 1869",gaturamo-verde,BR,NA
bir_1711,Euphonia minuta,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,minuta,"Cabanis, 1849",gaturamo-de-barriga-branca,BR,NA
bir_1712,Euphonia chalybea,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,chalybea,"(Mikan, 1825)",cais-cais,BR,NA
bir_1713,Euphonia violacea,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,violacea,"(Linnaeus, 1758)",gaturamo-verdadeiro,BR,NA
bir_1714,Euphonia laniirostris,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,laniirostris,"d'Orbigny & Lafresnaye, 1837",gaturamo-de-bico-grosso,BR,NA
bir_1715,Euphonia xanthogaster,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,xanthogaster,"Sundevall, 1834",fim-fim-grande,BR,NA
bir_1716,Euphonia cayennensis,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,cayennensis,"(Gmelin, 1789)",gaturamo-preto,BR,NA
bir_1717,Euphonia rufiventris,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,rufiventris,"(Vieillot, 1819)",gaturamo-do-norte,BR,NA
bir_1718,Euphonia pectoralis,Tetrapoda,Aves,Passeriformes,Fringillidae,Euphoniinae,Euphonia,pectoralis,"(Latham, 1801)",ferro-velho,BR,NA
bir_1719,Ammodramus humeralis,Tetrapoda,Aves,Passeriformes,Passerellidae,NA,Ammodramus,humeralis,"(Bosc, 1792)",tico-tico-do-campo,BR,NA
bir_1720,Ammodramus aurifrons,Tetrapoda,Aves,Passeriformes,Passerellidae,NA,Ammodramus,aurifrons,"(Spix, 1825)",cigarrinha-do-campo,BR,NA
bir_1721,Arremonops conirostris,Tetrapoda,Aves,Passeriformes,Passerellidae,NA,Arremonops,conirostris,"(Bonaparte, 1850)",tico-tico-cantor,BR,NA
bir_1722,Arremon taciturnus,Tetrapoda,Aves,Passeriformes,Passerellidae,NA,Arremon,taciturnus,"(Hermann, 1783)",tico-tico-de-bico-preto,BR,NA
bir_1723,Arremon franciscanus,Tetrapoda,Aves,Passeriformes,Passerellidae,NA,Arremon,franciscanus,"Raposo, 1997",tico-tico-do-são-francisco,"BR, En",NA
bir_1724,Arremon semitorquatus,Tetrapoda,Aves,Passeriformes,Passerellidae,NA,Arremon,semitorquatus,"Swainson, 1838",tico-tico-do-mato,"BR, En",NA
bir_1725,Arremon flavirostris,Tetrapoda,Aves,Passeriformes,Passerellidae,NA,Arremon,flavirostris,"Swainson, 1838",tico-tico-de-bico-amarelo,"BR, En",NA
bir_1726,Arremon polionotus,Tetrapoda,Aves,Passeriformes,Passerellidae,NA,Arremon,polionotus,"Bonaparte, 1850",tico-tico-de-costas-cinza,BR,NA
bir_1727,Zonotrichia capensis,Tetrapoda,Aves,Passeriformes,Passerellidae,NA,Zonotrichia,capensis,"(Statius Muller, 1776)",tico-tico,BR,NA
bir_1728,Atlapetes personatus,Tetrapoda,Aves,Passeriformes,Passerellidae,NA,Atlapetes,personatus,"(Cabanis, 1848)",tico-tico-do-tepui,BR#,NA
bir_1729,Dolichonyx oryzivorus,Tetrapoda,Aves,Passeriformes,Icteridae,Dolichonychinae,Dolichonyx,oryzivorus,"(Linnaeus, 1758)",triste-pia,VI# (N),NA
bir_1730,Sturnella magna,Tetrapoda,Aves,Passeriformes,Icteridae,Sturnellinae,Sturnella,magna,"(Linnaeus, 1758)",pedro-ceroulo,BR,NA
bir_1731,Leistes militaris,Tetrapoda,Aves,Passeriformes,Icteridae,Sturnellinae,Leistes,militaris,"(Linnaeus, 1758)",polícia-inglesa-do-norte,BR,NA
bir_1732,Leistes superciliaris,Tetrapoda,Aves,Passeriformes,Icteridae,Sturnellinae,Leistes,superciliaris,"(Bonaparte, 1850)",polícia-inglesa-do-sul,BR,NA
bir_1733,Leistes defilippii,Tetrapoda,Aves,Passeriformes,Icteridae,Sturnellinae,Leistes,defilippii,"(Bonaparte, 1850)",peito-vermelho-grande,"BR#, Ex",NA
bir_1734,Psarocolius angustifrons,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Psarocolius,angustifrons,"(Spix, 1824)",japu-pardo,BR,NA
bir_1735,Psarocolius decumanus,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Psarocolius,decumanus,"(Pallas, 1769)",japu,BR,NA
bir_1736,Psarocolius viridis,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Psarocolius,viridis,"(Statius Muller, 1776)",japu-verde,BR,NA
bir_1737,Psarocolius bifasciatus,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Psarocolius,bifasciatus,"(Spix, 1824)",japuguaçu,BR,NA
bir_1738,Cacicus solitarius,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Cacicus,solitarius,"(Vieillot, 1816)",iraúna-de-bico-branco,BR,NA
bir_1739,Cacicus chrysopterus,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Cacicus,chrysopterus,"(Vigors, 1825)",tecelão,BR,NA
bir_1740,Cacicus koepckeae,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Cacicus,koepckeae,"Lowery & O'Neill, 1965",tecelão-do-acre,BR#,NA
bir_1741,Cacicus cela,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Cacicus,cela,"(Linnaeus, 1758)",xexéu,BR,NA
bir_1742,Cacicus latirostris,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Cacicus,latirostris,"(Swainson, 1838)",japu-de-rabo-verde,BR#,NA
bir_1743,Cacicus haemorrhous,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Cacicus,haemorrhous,"(Linnaeus, 1766)",guaxe,BR,NA
bir_1744,Cacicus oseryi,Tetrapoda,Aves,Passeriformes,Icteridae,Cacicinae,Cacicus,oseryi,"(Deville, 1849)",japu-de-capacete,BR#,NA
bir_1745,Icterus croconotus,Tetrapoda,Aves,Passeriformes,Icteridae,Icterinae,Icterus,croconotus,"(Wagler, 1829)",joão-pinto,BR,NA
bir_1746,Icterus jamacaii,Tetrapoda,Aves,Passeriformes,Icteridae,Icterinae,Icterus,jamacaii,"(Gmelin, 1788)",corrupião,"BR, En",NA
bir_1747,Icterus pyrrhopterus,Tetrapoda,Aves,Passeriformes,Icteridae,Icterinae,Icterus,pyrrhopterus,"(Vieillot, 1819)",encontro,BR,NA
bir_1748,Icterus chrysocephalus,Tetrapoda,Aves,Passeriformes,Icteridae,Icterinae,Icterus,chrysocephalus,"(Linnaeus, 1766)",rouxinol-do-rio-negro,BR,NA
bir_1749,Icterus cayanensis,Tetrapoda,Aves,Passeriformes,Icteridae,Icterinae,Icterus,cayanensis,"(Linnaeus, 1766)",inhapim,BR,NA
bir_1750,Icterus galbula,Tetrapoda,Aves,Passeriformes,Icteridae,Icterinae,Icterus,galbula,"(Linnaeus, 1758)",corrupião-de-baltimore,VA (N),NA
bir_1751,Icterus nigrogularis,Tetrapoda,Aves,Passeriformes,Icteridae,Icterinae,Icterus,nigrogularis,"(Hahn, 1819)",joão-pinto-amarelo,BR,NA
bir_1752,Molothrus rufoaxillaris,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Molothrus,rufoaxillaris,"Cassin, 1866",chupim-azeviche,BR,NA
bir_1753,Molothrus oryzivorus,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Molothrus,oryzivorus,"(Gmelin, 1788)",iraúna-grande,BR,NA
bir_1754,Molothrus bonariensis,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Molothrus,bonariensis,"(Gmelin, 1789)",chupim,BR,NA
bir_1755,Quiscalus lugubris,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Quiscalus,lugubris,"Swainson, 1838",iraúna-do-norte,BR,NA
bir_1756,Lampropsar tanagrinus,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Lampropsar,tanagrinus,"(Spix, 1824)",iraúna-velada,BR,NA
bir_1757,Gymnomystax mexicanus,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Gymnomystax,mexicanus,"(Linnaeus, 1766)",iratauá-grande,BR,NA
bir_1758,Macroagelaius imthurni,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Macroagelaius,imthurni,"(Sclater, 1881)",iraúna-da-guiana,BR#,NA
bir_1759,Amblyramphus holosericeus,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Amblyramphus,holosericeus,"(Scopoli, 1786)",cardeal-do-banhado,BR,NA
bir_1760,Anumara forbesi,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Anumara,forbesi,"(Sclater, 1886)",anumará,"BR, En",NA
bir_1761,Gnorimopsar chopi,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Gnorimopsar,chopi,"(Vieillot, 1819)",pássaro-preto,BR,NA
bir_1762,Agelaioides badius,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Agelaioides,badius,"(Vieillot, 1819)",asa-de-telha,BR,NA
bir_1763,Agelaioides fringillarius,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Agelaioides,fringillarius,"(Spix, 1824)",asa-de-telha-pálido,"BR, En",NA
bir_1764,Agelasticus thilius,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Agelasticus,thilius,"(Molina, 1782)",sargento,BR,NA
bir_1765,Agelasticus atroolivaceus,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Agelasticus,atroolivaceus,"(Wied-Neuwied, 1831)",carretão,"BR, En",NA
bir_1766,Agelasticus cyanopus,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Agelasticus,cyanopus,"(Vieillot, 1819)",carretão-do-oeste,BR,NA
bir_1767,Chrysomus ruficapillus,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Chrysomus,ruficapillus,"(Vieillot, 1819)",garibaldi,BR,NA
bir_1768,Chrysomus icterocephalus,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Chrysomus,icterocephalus,"(Linnaeus, 1766)",iratauá-pequeno,BR,NA
bir_1769,Xanthopsar flavus,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Xanthopsar,flavus,"(Gmelin, 1788)",veste-amarela,BR,NA
bir_1770,Pseudoleistes guirahuro,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Pseudoleistes,guirahuro,"(Vieillot, 1819)",chupim-do-brejo,BR,NA
bir_1771,Pseudoleistes virescens,Tetrapoda,Aves,Passeriformes,Icteridae,Agelaiinae,Pseudoleistes,virescens,"(Vieillot, 1819)",dragão,BR,NA
bir_1772,Parkesia noveboracensis,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Parkesia,noveboracensis,"(Gmelin, 1789)",abana-rabo-de-baixada,VA (N),NA
bir_1773,Parkesia motacilla,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Parkesia,motacilla,"(Vieillot, 1809)",abana-rabo-da-serra,VA (N),NA
bir_1774,Mniotilta varia,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Mniotilta,varia,"(Linnaeus, 1766)",mariquita-riscadinha,VA (N),NA
bir_1775,Leiothlypis peregrina,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Leiothlypis,peregrina,"(Wilson, 1811)",mariquita-do-tenessi,VA (N),NA
bir_1776,Geothlypis agilis,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Geothlypis,agilis,"(Wilson, 1812)",mariquita-de-connecticut,VA (N),NA
bir_1777,Geothlypis aequinoctialis,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Geothlypis,aequinoctialis,"(Gmelin, 1789)",pia-cobra,BR,NA
bir_1778,Setophaga ruticilla,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Setophaga,ruticilla,"(Linnaeus, 1758)",mariquita-de-rabo-vermelho,VI (N),NA
bir_1779,Setophaga cerulea,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Setophaga,cerulea,"(Wilson, 1810)",mariquita-azul,VA (N),NA
bir_1780,Setophaga pitiayumi,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Setophaga,pitiayumi,"(Vieillot, 1817)",mariquita,BR,NA
bir_1781,Setophaga fusca,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Setophaga,fusca,"(Statius Muller, 1776)",mariquita-papo-de-fogo,VA (N),NA
bir_1782,Setophaga petechia,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Setophaga,petechia,"(Linnaeus, 1766)",mariquita-amarela,VI (N),NA
bir_1783,Setophaga striata,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Setophaga,striata,"(Forster, 1772)",mariquita-de-perna-clara,VI (N),NA
bir_1784,Setophaga virens,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Setophaga,virens,"(Gmelin, 1789)",mariquita-de-garganta-preta,VA (N),NA
bir_1785,Myiothlypis leucophrys,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Myiothlypis,leucophrys,"(Pelzeln, 1868)",pula-pula-de-sobrancelha,"BR, En",NA
bir_1786,Myiothlypis flaveola,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Myiothlypis,flaveola,"Baird, 1865",canário-do-mato,BR,NA
bir_1787,Myiothlypis leucoblephara,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Myiothlypis,leucoblephara,"(Vieillot, 1817)",pula-pula-assobiador,BR,NA
bir_1788,Myiothlypis fulvicauda,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Myiothlypis,fulvicauda,"(Spix, 1825)",pula-pula-de-cauda-avermelhada,BR,NA
bir_1789,Myiothlypis rivularis,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Myiothlypis,rivularis,"(Wied, 1821)",pula-pula-ribeirinho,BR,NA
bir_1790,Myiothlypis bivittata,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Myiothlypis,bivittata,"(d'Orbigny & Lafresnaye, 1837)",pula-pula-de-duas-fitas,BR#,NA
bir_1791,Myiothlypis mesoleuca,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Myiothlypis,mesoleuca,"(Sclater, 1866)",pula-pula-da-guiana,BR,NA
bir_1792,Basileuterus culicivorus,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Basileuterus,culicivorus,"(Deppe, 1830)",pula-pula,BR,NA
bir_1793,Myioborus miniatus,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Myioborus,miniatus,"(Swainson, 1827)",mariquita-cinza,BR#,NA
bir_1794,Myioborus castaneocapilla,Tetrapoda,Aves,Passeriformes,Parulidae,NA,Myioborus,castaneocapilla,"(Cabanis, 1849)",mariquita-de-cabeça-parda,BR#,NA
bir_1795,Mitrospingus oleagineus,Tetrapoda,Aves,Passeriformes,Mitrospingidae,NA,Mitrospingus,oleagineus,"(Salvin, 1886)",pipira-olivácea,BR#,NA
bir_1796,Lamprospiza melanoleuca,Tetrapoda,Aves,Passeriformes,Mitrospingidae,NA,Lamprospiza,melanoleuca,"(Vieillot, 1817)",pipira-de-bico-vermelho,BR,NA
bir_1797,Orthogonys chloricterus,Tetrapoda,Aves,Passeriformes,Mitrospingidae,NA,Orthogonys,chloricterus,"(Vieillot, 1819)",catirumbava,"BR, En",NA
bir_1798,Piranga flava,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Piranga,flava,"(Vieillot, 1822)",sanhaço-de-fogo,BR,NA
bir_1799,Piranga lutea,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Piranga,lutea,"(Lesson, 1834)",sanhaço-montano,BR#,NA
bir_1800,Piranga rubra,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Piranga,rubra,"(Linnaeus, 1758)",sanhaço-vermelho,VI (N),NA
bir_1801,Piranga olivacea,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Piranga,olivacea,"(Gmelin, 1789)",sanhaço-escarlate,VA (N),NA
bir_1802,Piranga leucoptera,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Piranga,leucoptera,"Trudeau, 1839",sanhaço-de-asa-branca,BR#,NA
bir_1803,Habia rubra,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Habia,rubra,"(Vieillot, 1819)",tiê-do-mato-grosso,BR,NA
bir_1804,Habia rubica,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Habia,rubica,"(Vieillot, 1817)",tiê-de-bando,BR,NA
bir_1805,Pheucticus aureoventris,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Pheucticus,aureoventris,"(d'Orbigny & Lafresnaye, 1837)",rei-do-bosque,VI# (W),NA
bir_1806,Pheucticus ludovicianus,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Pheucticus,ludovicianus,"(Linnaeus, 1766)",bico-grosso-de-peito-rosa,VA (N),NA
bir_1807,Granatellus pelzelni,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Granatellus,pelzelni,"Sclater, 1865",polícia-do-mato,BR,NA
bir_1808,Caryothraustes canadensis,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Caryothraustes,canadensis,"(Linnaeus, 1766)",furriel-do-norte,BR,NA
bir_1809,Caryothraustes brasiliensis,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Caryothraustes,brasiliensis,"Cabanis, 1851",furriel,"BR, En",NA
bir_1810,Periporphyrus erythromelas,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Periporphyrus,erythromelas,"(Gmelin, 1789)",bicudo-encarnado,BR,NA
bir_1811,Amaurospiza moesta,Tetrapoda,Aves,Passeriformes,Cardinalidae,NA,Amaurospiza,moesta,"(Hartlaub, 1853)",negrinho-do-mato,BR,NA
